ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12695519,JF238017,05/11/2022 11:00:00 AM,087XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2222,22,21,71,08B,1170841,1846885,2022,01/03/2023 03:40:27 PM,41.735325878,-87.649691927,"(41.735325878, -87.649691927)"
12703329,JF240766,05/10/2022 03:05:00 PM,061XX S WOLCOTT AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,false,false,714,7,15,67,06,1164741,1863948,2022,01/03/2023 03:40:27 PM,41.782279941,-87.671559063,"(41.782279941, -87.671559063)"
13843234,JJ263095,05/01/2022 12:05:00 AM,053XX W KINZIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1523,15,37,25,11,,,2022,05/22/2025 03:42:35 PM,,,
12702437,JF223127,04/28/2022 01:30:00 PM,066XX S HARVARD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,722,7,6,68,06,1175211,1860880,2022,01/03/2023 03:40:27 PM,41.77363348,-87.633264832,"(41.77363348, -87.633264832)"
12674305,JF212229,04/18/2022 11:53:00 PM,057XX S MICHIGAN AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,false,false,232,2,20,40,15,1178137,1866956,2022,01/03/2023 03:40:27 PM,41.790240779,-87.622354657,"(41.790240779, -87.622354657)"
12649636,JF182763,03/14/2022 01:55:00 PM,052XX W MONROE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,1522,15,29,25,14,1141500,1899160,2022,01/03/2023 03:40:27 PM,41.879366188,-87.755900469,"(41.879366188, -87.755900469)"
12619479,JF146089,02/16/2022 10:00:00 AM,008XX E 90TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,633,6,8,44,08B,1183374,1845148,2022,01/03/2023 03:40:27 PM,41.730276993,-87.603830307,"(41.730276993, -87.603830307)"
12602447,JF124170,01/25/2022 10:22:00 PM,019XX W PETERSON AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,2413,24,40,2,03,1162090,1939875,2022,01/03/2023 03:40:27 PM,41.990685591,-87.679156288,"(41.990685591, -87.679156288)"
12597612,JF119079,01/20/2022 12:00:00 PM,131XX S LANGLEY AVE,0810,THEFT,OVER $500,CHA APARTMENT,false,false,533,5,9,54,06,1183247,1818211,2022,01/03/2023 03:40:27 PM,41.656361234,-87.605129776,"(41.656361234, -87.605129776)"
12642874,JF118681,01/20/2022 10:07:00 AM,070XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,false,false,731,7,6,69,15,,,2022,09/12/2023 03:44:38 PM,,,
12578570,JE490534,12/27/2021 08:25:00 PM,104XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2233,22,34,49,15,1172827,1835543,2021,01/03/2022 03:46:21 PM,41.704158289,-87.64274934,"(41.704158289, -87.64274934)"
12570899,JE480679,12/17/2021 12:13:00 PM,032XX W DIVERSEY AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,false,true,1412,14,35,21,04B,1154089,1918434,2021,12/24/2021 03:40:11 PM,41.932014063,-87.709160381,"(41.932014063, -87.709160381)"
12569122,JE479329,12/15/2021 08:10:00 AM,133XX S BRAINARD AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,433,4,10,55,06,1197792,1817144,2021,12/22/2021 03:42:28 PM,41.653083749,-87.55194424,"(41.653083749, -87.55194424)"
12559503,JE467680,12/04/2021 01:55:00 PM,020XX W WASHBURNE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1233,12,28,28,06,1162873,1894379,2021,12/11/2021 03:41:46 PM,41.865825285,-87.677556121,"(41.865825285, -87.677556121)"
12556470,JE464004,12/02/2021 07:30:00 AM,004XX W BARRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,false,false,1934,19,44,6,14,1172771,1920657,2021,12/09/2021 03:54:12 PM,41.937720325,-87.640441006,"(41.937720325, -87.640441006)"
12540099,JE444239,11/13/2021 07:20:00 PM,065XX N GLENWOOD AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,true,false,2432,24,49,1,04B,1165745,1943674,2021,11/20/2021 03:41:20 PM,42.001032737,-87.665603433,"(42.001032737, -87.665603433)"
12510947,JE408318,10/12/2021 10:30:00 PM,011XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,123,1,4,32,08A,1177422,1895476,2021,10/19/2021 03:46:54 PM,41.868518128,-87.624113021,"(41.868518128, -87.624113021)"
12504633,JE400385,10/06/2021 04:04:00 PM,016XX E 67TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,332,3,5,43,14,1188483,1860889,2021,10/13/2021 03:49:09 PM,41.77335141,-87.584612886,"(41.77335141, -87.584612886)"
12512752,JE410498,09/30/2021 03:00:00 PM,080XX S COLES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,422,4,7,46,11,1198220,1852156,2021,10/18/2021 03:40:34 PM,41.749149329,-87.549211894,"(41.749149329, -87.549211894)"
12494543,JE388383,09/26/2021 09:24:00 PM,052XX N WAYNE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,2013,20,48,77,26,1166366,1934887,2021,10/03/2021 03:40:21 PM,41.976907672,-87.663571695,"(41.976907672, -87.663571695)"
12493395,JE386882,09/25/2021 01:35:00 PM,006XX W 62ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,711,7,16,68,08B,1173088,1863777,2021,10/02/2021 03:40:43 PM,41.781630338,-87.640961756,"(41.781630338, -87.640961756)"
12492427,JE385693,09/24/2021 11:40:00 AM,034XX N SOUTHPORT AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,BANK,false,false,1924,19,44,6,24,1166355,1923108,2021,10/01/2021 03:40:23 PM,41.944585867,-87.663950526,"(41.944585867, -87.663950526)"
12490316,JE383134,09/21/2021 06:00:00 PM,063XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,823,8,17,66,14,1158804,1862421,2021,09/28/2021 03:41:26 PM,41.77821296,-87.69336754,"(41.77821296, -87.69336754)"
12448495,JE331969,08/09/2021 01:45:00 PM,021XX W ERIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1221,12,26,24,14,1161986,1904319,2021,08/16/2021 03:40:53 PM,41.893120064,-87.680534798,"(41.893120064, -87.680534798)"
12431629,JE311294,07/23/2021 12:00:00 PM,065XX S PROMONTORY DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,false,true,331,3,5,42,08B,1192337,1862034,2021,07/30/2021 03:40:14 PM,41.776400433,-87.570448042,"(41.776400433, -87.570448042)"
12418184,JE295130,07/08/2021 09:15:00 PM,014XX N HALSTED ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,true,true,1822,18,27,8,04A,1170757,1909401,2021,07/15/2021 03:40:23 PM,41.90687774,-87.648173298,"(41.90687774, -87.648173298)"
12403600,JE276948,06/22/2021 09:00:00 PM,027XX N KARLOV AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2524,25,31,22,06,1148582,1918090,2021,06/29/2021 03:41:09 PM,41.931178328,-87.729406881,"(41.931178328, -87.729406881)"
12395512,JE267225,06/15/2021 11:30:00 AM,030XX S KOLIN AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,SIDEWALK,false,false,1031,10,22,30,24,1147876,1884010,2021,06/22/2021 03:40:52 PM,41.837672589,-87.732877612,"(41.837672589, -87.732877612)"
12413112,JE288846,06/05/2021 12:00:00 AM,004XX W DIVERSEY PKWY,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1934,19,44,6,11,1172814,1918898,2021,07/06/2021 03:39:48 PM,41.932892608,-87.64033523,"(41.932892608, -87.64033523)"
12362269,JE218864,05/01/2021 12:00:00 PM,058XX S PRINCETON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,711,7,20,68,06,1175284,1866252,2021,05/13/2021 03:39:47 PM,41.788373197,-87.632836808,"(41.788373197, -87.632836808)"
12325269,JE181026,03/27/2021 03:30:00 AM,046XX S WINCHESTER AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,true,924,9,15,61,04B,1164133,1873950,2021,04/03/2021 03:40:04 PM,41.809739487,-87.673506699,"(41.809739487, -87.673506699)"
12327624,JE178074,03/24/2021 08:30:00 AM,011XX S ASHLAND AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,CHA HALLWAY / STAIRWELL / ELEVATOR,false,false,1231,12,28,28,03,1165901,1895191,2021,04/01/2021 03:40:08 PM,41.867989472,-87.666417011,"(41.867989472, -87.666417011)"
12321635,JE176765,03/22/2021 08:16:00 PM,105XX S OGLESBY AVE,0460,BATTERY,SIMPLE,CHA PARKING LOT / GROUNDS,true,false,434,4,7,51,08B,1193859,1835673,2021,03/29/2021 03:40:13 PM,41.704026401,-87.565730561,"(41.704026401, -87.565730561)"
12278373,JE123101,01/25/2021 04:00:00 PM,043XX S KARLOV AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,815,8,14,57,05,1149737,1875470,2021,02/01/2021 03:40:44 PM,41.814201753,-87.726270125,"(41.814201753, -87.726270125)"
12276960,JE121419,01/23/2021 07:24:00 PM,087XX S BURLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,424,4,10,46,14,1199189,1847530,2021,01/30/2021 03:40:43 PM,41.736430965,-87.545816318,"(41.736430965, -87.545816318)"
12255681,JD471704,12/26/2020 03:00:00 PM,052XX S NAGLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,811,8,14,56,11,1134263,1869176,2020,01/02/2021 03:40:02 PM,41.797215866,-87.783179205,"(41.797215866, -87.783179205)"
12248820,JD463542,12/19/2020 12:36:00 PM,042XX N LINCOLN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,GROCERY FOOD STORE,false,false,1911,19,47,5,04A,1161360,1928326,2020,12/26/2020 03:40:06 PM,41.959009912,-87.682164298,"(41.959009912, -87.682164298)"
12223031,JD430872,11/14/2020 03:20:00 AM,015XX W 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,612,6,21,71,08B,1167584,1851683,2020,12/17/2020 03:40:05 PM,41.748562651,-87.661487053,"(41.748562651, -87.661487053)"
12194740,JD400955,10/16/2020 06:30:00 AM,076XX S JEFFERY BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GAS STATION,false,false,414,4,8,43,11,1190860,1854807,2020,12/17/2020 03:40:05 PM,41.756604794,-87.576095781,"(41.756604794, -87.576095781)"
12172209,JD374281,09/12/2020 03:45:00 PM,007XX W BELMONT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1934,19,44,6,06,1170792,1921474,2020,09/24/2020 03:40:04 PM,41.940005868,-87.647690125,"(41.940005868, -87.647690125)"
12136114,JD332338,08/10/2020 04:00:00 AM,004XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,1831,18,42,8,05,1176292,1903428,2020,08/19/2020 03:48:28 PM,41.89036442,-87.628021535,"(41.89036442, -87.628021535)"
12013664,JD190799,03/19/2020 09:05:00 PM,018XX S KILDARE AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,true,1012,10,24,29,02,1147916,1890793,2020,09/07/2021 03:41:02 PM,41.85628526,-87.73255671,"(41.85628526, -87.73255671)"
11983663,JD154938,02/17/2020 01:15:00 PM,007XX W 72ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,732,7,6,68,14,1172429,1857127,2020,02/24/2020 03:42:55 PM,41.763396489,-87.643573336,"(41.763396489, -87.643573336)"
11980612,JD150973,02/13/2020 09:06:00 PM,012XX N DEARBORN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1824,18,2,8,26,1175709,1908605,2020,02/20/2020 03:42:07 PM,41.904583499,-87.630006701,"(41.904583499, -87.630006701)"
11962714,JD129333,01/26/2020 01:44:00 PM,018XX W PATTERSON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1922,19,47,5,05,1163291,1924266,2020,02/02/2020 03:41:09 PM,41.947828587,-87.675179792,"(41.947828587, -87.675179792)"
11961713,JD128104,01/25/2020 05:46:00 AM,041XX W WASHINGTON BLVD,1565,SEX OFFENSE,INDECENT SOLICITATION OF A CHILD,RESIDENCE,false,false,1114,11,28,26,17,1148833,1900172,2020,11/05/2020 03:42:12 PM,41.882004688,-87.728948432,"(41.882004688, -87.728948432)"
11948422,JD111921,01/11/2020 09:58:00 AM,061XX S RICHMOND ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,823,8,16,66,04A,1157766,1863843,2020,01/18/2020 03:40:39 PM,41.782136268,-87.697134354,"(41.782136268, -87.697134354)"
11939285,JD101390,12/25/2019 09:00:00 AM,0000X W GRAND AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1831,18,42,8,06,1176167,1903900,2019,01/05/2020 03:40:05 PM,41.891662431,-87.628466349,"(41.891662431, -87.628466349)"
11919261,JC543101,12/11/2019 02:45:00 PM,039XX W 79TH ST,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",false,true,834,8,18,70,17,1151370,1851889,2019,09/07/2021 03:41:02 PM,41.749460005,-87.72089612,"(41.749460005, -87.72089612)"
11913882,JC536221,12/05/2019 09:45:00 PM,025XX N KEDZIE BLVD,0460,BATTERY,SIMPLE,STREET,false,false,1413,14,32,22,08B,1154609,1916759,2019,12/12/2019 03:40:51 PM,41.927407329,-87.70729439,"(41.927407329, -87.70729439)"
11912712,JC534886,11/30/2019 11:30:00 PM,018XX N KEDVALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2534,25,35,20,05,1148427,1911979,2019,12/08/2019 03:57:40 PM,41.91441217,-87.730134448,"(41.91441217, -87.730134448)"
11888133,JC506017,11/10/2019 07:30:00 PM,066XX S GREENWOOD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,321,3,5,42,26,1184362,1861188,2019,11/21/2019 03:40:23 PM,41.774269351,-87.599709962,"(41.774269351, -87.599709962)"
11889484,JC508046,11/10/2019 06:00:00 PM,036XX S RHODES AVE,0810,THEFT,OVER $500,STREET,false,false,212,2,4,35,06,1180179,1881011,2019,11/17/2019 03:42:22 PM,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
11887514,JC505190,11/10/2019 07:30:00 AM,024XX N KEELER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),true,false,2524,25,31,20,14,1147976,1915900,2019,11/17/2019 03:42:22 PM,41.92518046,-87.731690306,"(41.92518046, -87.731690306)"
11878545,JC494159,11/01/2019 06:20:00 AM,015XX W WALTON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1213,12,1,24,03,1166055,1906431,2019,11/08/2019 03:42:03 PM,41.89882962,-87.665530547,"(41.89882962, -87.665530547)"
11875405,JC490259,10/28/2019 09:30:00 PM,079XX S MERRILL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,414,4,8,46,04A,1191913,1852671,2019,11/13/2019 03:41:16 PM,41.750717932,-87.572306046,"(41.750717932, -87.572306046)"
11857482,JC468340,10/11/2019 08:00:00 AM,003XX W 109TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,513,5,34,49,08B,1175954,1832643,2019,10/18/2019 03:46:41 PM,41.696130885,-87.631385389,"(41.696130885, -87.631385389)"
11840846,JC445659,09/23/2019 04:08:00 PM,012XX N WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1424,14,1,24,05,1164167,1908473,2019,09/30/2019 03:46:14 PM,41.904473134,-87.672407283,"(41.904473134, -87.672407283)"
11835029,JC441197,09/20/2019 11:01:00 AM,016XX W 79TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,611,6,21,71,18,1166816,1852326,2019,09/27/2019 03:41:15 PM,41.750343555,-87.664282962,"(41.750343555, -87.664282962)"
11792150,JC389994,08/12/2019 12:00:00 PM,093XX S YATES BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,423,4,7,48,07,1193804,1843461,2019,09/22/2019 03:59:38 PM,41.725398784,-87.565677695,"(41.725398784, -87.565677695)"
11787619,JC384629,08/08/2019 05:00:00 PM,061XX S GREENWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,314,3,20,42,06,1184388,1864548,2019,08/15/2019 03:45:14 PM,41.783488881,-87.599509543,"(41.783488881, -87.599509543)"
11784362,JC380615,08/05/2019 08:00:00 PM,021XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2413,24,50,2,07,1160561,1942463,2019,08/12/2019 03:42:24 PM,41.997819065,-87.684708198,"(41.997819065, -87.684708198)"
11776010,JC370674,07/30/2019 08:15:00 AM,016XX S KARLOV AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,1012,10,24,29,08B,1149321,1891529,2019,08/09/2019 03:39:35 PM,41.858277842,-87.727380521,"(41.858277842, -87.727380521)"
11773307,JC367559,07/27/2019 10:52:00 PM,006XX W 79TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,621,6,17,71,24,1173250,1852504,2019,08/03/2019 03:40:58 PM,41.750692299,-87.640700636,"(41.750692299, -87.640700636)"
11764157,JC356472,07/20/2019 02:00:00 AM,048XX S ADA ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,933,9,20,61,04B,1168143,1872767,2019,07/27/2019 03:41:43 PM,41.806407779,-87.658832693,"(41.806407779, -87.658832693)"
11753148,JC343125,07/10/2019 05:30:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,CONVENIENCE STORE,false,false,312,3,20,42,03,1180005,1863280,2019,07/19/2019 03:40:03 PM,41.780110888,-87.615617777,"(41.780110888, -87.615617777)"
11753259,JC342960,07/03/2019 03:00:00 PM,023XX N LINCOLN PARK WEST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1814,18,43,7,11,1173876,1915767,2019,07/19/2019 03:40:03 PM,41.924277399,-87.636526022,"(41.924277399, -87.636526022)"
11734417,JC320638,06/23/2019 03:00:00 PM,042XX S STATE ST,0485,BATTERY,AGGRAVATED OF A CHILD,RESIDENCE,false,true,213,2,3,38,04B,1176980,1876853,2019,09/07/2021 03:41:02 PM,41.817425246,-87.626298514,"(41.817425246, -87.626298514)"
11707972,JC288408,06/01/2019 06:24:00 PM,025XX W TOUHY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2411,24,50,2,04A,1158004,1947684,2019,06/30/2019 03:41:21 PM,42.012198435,-87.693971068,"(42.012198435, -87.693971068)"
11699535,JC278230,05/25/2019 10:00:00 AM,010XX N HAMLIN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,1112,11,27,23,26,1150859,1906691,2019,06/30/2019 03:41:21 PM,41.899854107,-87.721338189,"(41.899854107, -87.721338189)"
11673535,JC246461,05/02/2019 08:50:00 AM,081XX S PEORIA ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,613,6,21,71,26,1171726,1850784,2019,09/07/2021 03:41:02 PM,41.746005924,-87.64633561,"(41.746005924, -87.64633561)"
11672654,JC245371,05/01/2019 11:31:00 AM,034XX W WILSON AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",false,false,1723,17,33,14,24,1152455,1930350,2019,05/08/2019 04:25:27 PM,41.964744922,-87.714849143,"(41.964744922, -87.714849143)"
11678408,JC252094,04/16/2019 09:00:00 AM,056XX N GLENWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2013,20,48,77,06,1165966,1937476,2019,05/09/2019 04:04:27 PM,41.984020539,-87.664968374,"(41.984020539, -87.664968374)"
11649632,JC217852,04/09/2019 12:00:00 PM,013XX N PINE AVE,0810,THEFT,OVER $500,STREET,false,false,2532,25,37,25,06,1139262,1908194,2019,04/16/2019 04:21:50 PM,41.904197634,-87.763898023,"(41.904197634, -87.763898023)"
11636989,JC202393,03/27/2019 08:00:00 PM,070XX S CLYDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,331,3,5,43,08B,1191433,1858545,2019,04/03/2019 04:12:54 PM,41.76684831,-87.573874936,"(41.76684831, -87.573874936)"
11615200,JC175746,03/06/2019 10:00:00 AM,011XX S LOOMIS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1231,12,28,28,11,1167215,1895018,2019,03/13/2019 04:11:31 PM,41.867486632,-87.661598059,"(41.867486632, -87.661598059)"
11611796,JC171903,03/02/2019 10:40:00 PM,055XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2514,25,31,19,06,1138555,1920718,2019,03/09/2019 04:05:42 PM,41.938577734,-87.766190806,"(41.938577734, -87.766190806)"
11586802,JC141684,02/05/2019 07:45:00 PM,016XX S SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,false,true,1014,10,24,29,06,1150665,1891598,2019,02/12/2019 04:09:48 PM,41.858441052,-87.72244535,"(41.858441052, -87.72244535)"
11579706,JC132869,01/28/2019 06:05:00 PM,004XX S PLYMOUTH CT,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,true,false,113,1,4,32,26,1176141,1898406,2019,02/04/2019 04:25:57 PM,41.876587174,-87.628727499,"(41.876587174, -87.628727499)"
11566864,JC117144,01/14/2019 04:00:00 PM,051XX W AUGUSTA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1531,15,37,25,07,1141694,1906167,2019,01/23/2019 11:26:56 AM,41.898590664,-87.75501472,"(41.898590664, -87.75501472)"
11546748,JB567390,12/26/2018 05:45:00 AM,015XX N KILDARE AVE,0820,THEFT,$500 AND UNDER,VEHICLE-COMMERCIAL,false,false,2534,25,26,23,06,1147436,1909726,2018,01/02/2019 04:18:06 PM,41.90824878,-87.733833118,"(41.90824878, -87.733833118)"
11545281,JB565729,12/24/2018 05:13:00 AM,082XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,614,6,21,71,14,1167108,1850028,2018,12/31/2018 04:16:57 PM,41.744031282,-87.663278514,"(41.744031282, -87.663278514)"
11545203,JB565667,12/24/2018 01:30:00 AM,087XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,STREET,false,false,412,4,8,48,08B,1191030,1847518,2018,12/31/2018 04:16:57 PM,41.736599019,-87.575707974,"(41.736599019, -87.575707974)"
11538878,JB557936,12/17/2018 07:00:00 PM,021XX E 67TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,331,3,5,43,06,1191448,1860962,2018,12/24/2018 04:07:53 PM,41.77348038,-87.573741714,"(41.77348038, -87.573741714)"
11505500,JB513621,11/12/2018 07:20:00 PM,049XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2024,20,48,3,08B,1168357,1933163,2018,11/19/2018 04:22:02 PM,41.972134016,-87.65630006,"(41.972134016, -87.65630006)"
11488333,JB490926,10/25/2018 04:30:00 PM,052XX W ARGYLE ST,0810,THEFT,OVER $500,STREET,false,false,1623,16,45,11,06,1140494,1932751,2018,11/01/2018 04:12:18 PM,41.971561967,-87.758767922,"(41.971561967, -87.758767922)"
11456239,JB444606,09/19/2018 05:30:00 AM,030XX W ARMITAGE AVE,0890,THEFT,FROM BUILDING,CHA APARTMENT,false,false,1414,14,35,22,06,1155840,1913134,2018,10/03/2018 04:01:46 PM,41.91743529,-87.702868881,"(41.91743529, -87.702868881)"
11437222,JB423308,08/16/2018 12:00:00 PM,023XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,STREET,false,false,1233,12,25,28,06,1160890,1894657,2018,09/08/2018 03:56:46 PM,41.866629481,-87.684828131,"(41.866629481, -87.684828131)"
11515108,JB526341,08/15/2018 09:00:00 PM,035XX W PALMER ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1413,14,35,22,08A,1152280,1914391,2018,11/28/2018 04:14:58 PM,41.920955678,-87.715915219,"(41.920955678, -87.715915219)"
11415770,JB395739,08/15/2018 05:30:00 PM,012XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,131,1,2,33,06,1177419,1894900,2018,08/22/2018 04:19:05 PM,41.866937617,-87.624141504,"(41.866937617, -87.624141504)"
11411707,JB390609,08/12/2018 10:00:00 AM,017XX W 71ST ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,735,7,17,67,05,1166144,1857617,2018,08/19/2018 04:03:34 PM,41.764877104,-87.666595215,"(41.764877104, -87.666595215)"
11398995,JB374092,08/01/2018 08:56:00 AM,003XX E 79TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,623,6,6,44,18,1180007,1852708,2018,08/08/2018 04:16:44 PM,41.751100164,-87.615933706,"(41.751100164, -87.615933706)"
11413989,JB393659,06/26/2018 10:00:00 AM,053XX N NOTTINGHAM AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1613,16,41,10,11,1128305,1935186,2018,08/17/2018 03:59:05 PM,41.978459428,-87.803533956,"(41.978459428, -87.803533956)"
11359751,JB322780,06/25/2018 10:27:00 PM,011XX S MAYFIELD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,false,false,1513,15,29,25,04B,1137223,1894529,2018,07/02/2018 03:51:34 PM,41.86673598,-87.77171643,"(41.86673598, -87.77171643)"
11357600,JB320045,06/24/2018 01:10:00 AM,047XX W WEST END AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1113,11,28,25,04B,1144858,1900562,2018,07/01/2018 03:55:31 PM,41.883150785,-87.743534907,"(41.883150785, -87.743534907)"
